id,comune,via,strada,tipologia,titolo,fonte,agenzia,url,stato,attivo,venduto_confermato,prima_rilevazione,ultimo_avvistamento,giorni_mercato,prezzo,prezzo_precedente,mq,prezzo_mq,numero_ribassi,primo_ribasso,ultimo_ribasso,giorni_al_primo_ribasso,ribasso_totale_pct,cross_match,missed_checks
8217649129383c1f5fe9,Susa,,,altro,106 Appartamenti in vendita a Susa - Mitula Case,Mercato generale,,https://immobiliare.mitula.it/appartamento-susa,TRACKED,True,False,2026-08-21T12:20:59.475902+00:00,2026-08-23T09:11:13.222733+00:00,6,,,,,0,,,,0,0,0
925e143232e86a0615ba,Susa,,,altro,Casa Val Susa - 14 case in vendita in Susa de Nuroa.it,Mercato generale,,https://www.nuroa.it/vendita-immobili/casa-val-susa,TRACKED,True,False,2026-08-21T12:20:59.475907+00:00,2026-08-23T09:11:13.222737+00:00,6,,,,,0,,,,0,0,0
9d980b4eaccd23c79a1b,Susa,,,altro,72 immobili in vendita a Susa - Trovit,Trovit,,https://case.trovit.it/susa,TRACKED,True,False,2026-08-21T12:20:59.475894+00:00,2026-08-23T09:11:13.222729+00:00,6,24375.0,,,,0,,,,0,0,0
e20df286bfce7076ef6a,Susa,,,altro,Case in vendita Susa - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/susa/,NEW,True,False,2026-08-22T17:17:15.502847+00:00,2026-08-22T17:17:15.502848+00:00,4,,,,,0,,,,0,0,0
f8de2593abe626c0d539,Susa,,,altro,"Case in vendita a Susa, Valli Susa, Sangone",Mercato generale,,https://caseinvenditainaffitto.it/case-in-vendita/susa-valli-susa-sangone,NEW,True,False,2026-08-22T17:17:15.502835+00:00,2026-08-22T17:17:15.502836+00:00,4,,,,,0,,,,0,0,0
021b9fd9d5d81cfe9731,Trana,,,altro,Case in vendita a Trana - Wikicasa,Wikicasa,,https://www.wikicasa.it/vendita-case/trana/,NEW,True,False,2026-08-21T12:20:59.475925+00:00,2026-08-21T12:20:59.475926+00:00,6,,,,,0,,,,0,0,0
05d5ca7161fecf206fee,Trana,,,altro,Case in vendita Trana - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/trana/,TRACKED,True,False,2026-08-23T09:11:13.222753+00:00,2026-08-23T17:16:38.787111+00:00,4,,,,,0,,,,0,0,0
09a6daabc96537c3d798,Trana,,,altro,"Case in vendita a Moranda, Trana - Case in Vendita e in Affitto",Mercato generale,,https://caseinvenditainaffitto.it/case-in-vendita/moranda-trana,TRACKED,True,False,2026-08-21T12:20:59.475920+00:00,2026-08-23T17:16:38.787103+00:00,6,,,,,0,,,,0,0,0
7b797b2a5923d775c2bb,Trana,,,altro,Case e appartamenti a Trana. Immobili in vendita a Trana - Nestoria,Nestoria,,https://www.nestoria.it/immobiliare/vendita/trana,TRACKED,True,False,2026-08-21T12:20:59.475912+00:00,2026-08-23T17:16:38.787100+00:00,6,,,,,0,,,,0,0,0
93665adc2504e2dce758,Trana,,,altro,Più di dieci ville in vendita a Trana Moranda. - Caasa,Mercato generale,,https://www.caasa.it/torino/trana-zona-moranda/villa/in-vendita.html,TRACKED,True,False,2026-08-22T17:17:15.502862+00:00,2026-08-23T17:16:38.787107+00:00,4,,,,,0,,,,0,0,0
4019f03abc45bdc03197,Trana,,,rustico/casale,"Vendita Rustico in via 20 Settembre Trana. Ottimo stato, posto auto ...",Immobiliare.it,,https://www.immobiliare.it/annunci/128140996/,TRACKED,True,False,2026-08-22T17:17:15.502896+00:00,2026-08-23T09:11:13.222758+00:00,4,,,,,0,,,,0,0,0
e778ef9cb7bfa1d9f735,Trana,Borgata Cordero 34,Borgata Cordero,casa indipendente,Vendita Terratetto unifamiliare in Borgata Cordero 34 Trana. Posto auto ...,Immobiliare.it,,https://www.immobiliare.it/annunci/123141747/,TRACKED,True,False,2026-08-22T17:17:15.502887+00:00,2026-08-23T09:11:13.222773+00:00,4,,,,,0,,,,0,0,0
69494dae9793442ae2ef,Trana,Borgata Udritto 38,Borgata Udritto,casa indipendente,Vendita Terratetto unifamiliare in Borgata Udritto 38 Trana. Ottimo ...,Immobiliare.it,,https://www.immobiliare.it/annunci/125751817/,TRACKED,True,False,2026-08-22T17:17:15.502901+00:00,2026-08-23T09:11:13.222789+00:00,4,,,,,0,,,,0,0,0
300aa43f23d471f77658,Trana,Strada Avigliana 016,Strada Avigliana,mansarda,"Vendita Mansarda in Strada Avigliana 016 Trana. Buono stato, posto auto ...",Immobiliare.it,,https://www.immobiliare.it/annunci/131255564/,TRACKED,True,False,2026-08-22T17:17:15.502892+00:00,2026-08-23T09:11:13.222781+00:00,4,,,,,0,,,,0,0,0
68ec7571ec7ac011fbec,Trana,"Via Santuario, 20",Via Santuario,villa,"Villetta a schiera in vendita in Via Santuario, 20, Trana - idealista",Idealista,,https://www.idealista.it/immobile/35321145/,NEW,True,False,2026-08-23T17:16:38.787095+00:00,2026-08-23T17:16:38.787097+00:00,3,,,,,0,,,,0,0,0
3f543dd49044a7999488,Trana,via Dante Alighieri 31,via Dante Alighieri,mansarda,"Vendita Mansarda in via Dante Alighieri 31 Trana. Con terrazza, rif ...",Immobiliare.it,,https://www.immobiliare.it/annunci/124206771/,TRACKED,True,False,2026-08-22T17:17:15.502907+00:00,2026-08-23T09:11:13.222785+00:00,4,,,,,0,,,,0,0,0
5d0bfef01432bf4855c2,Trana,via Piave 5,via Piave,villa,"Vendita Villa unifamiliare in via Piave 5 Trana. Buono stato, 83 m² ...",Immobiliare.it,,https://www.immobiliare.it/annunci/128419586/,TRACKED,True,False,2026-08-22T17:17:15.502912+00:00,2026-08-23T09:11:13.222793+00:00,4,,,83.0,,0,,,,0,0,0
abbdc16c95bb0bff148c,Trana,via Raffaello Sanzio 9,via Raffaello Sanzio,appartamento,Vendita Appartamento in via Raffaello Sanzio 9. Trana. Buono stato ...,Immobiliare.it,,https://www.immobiliare.it/annunci/129944460/,TRACKED,True,False,2026-08-22T17:17:15.502871+00:00,2026-08-23T09:11:13.222762+00:00,4,,,,,0,,,,0,0,0
f89f1d65a10514261b7d,Trana,via Roma 38,via Roma,appartamento,Vendita Appartamento Trana. Trilocale in via Roma 38. Ottimo stato ...,Immobiliare.it,,https://www.immobiliare.it/annunci/130836570/,TRACKED,True,False,2026-08-22T17:17:15.502881+00:00,2026-08-23T09:11:13.222777+00:00,4,,,,,0,,,,0,0,0
2943863c590b7a04aafa,Trana,"via Vercelli, 3",via Vercelli,villa,"Vendita Villa unifamiliare in via Vercelli, 3 Trana. Buono stato, posto ...",Immobiliare.it,,https://www.immobiliare.it/annunci/125972107/,TRACKED,True,False,2026-08-22T17:17:15.502867+00:00,2026-08-23T09:11:13.222769+00:00,4,,,,,0,,,,0,0,0
5bd181ac626990e7c0fd,Trana,via alessandria 32,via alessandria,villa,Vendita Villa bifamiliare in via alessandria 32 Trana. Ottimo stato ...,Immobiliare.it,,https://www.immobiliare.it/annunci/130956906/,TRACKED,True,False,2026-08-22T17:17:15.502876+00:00,2026-08-23T09:11:13.222766+00:00,4,,,,,0,,,,0,0,0
5c3fa8da79ad24c05139,Vaie,,,altro,"Case in vendita a Vaie, Valli Susa, Sangone",Mercato generale,,https://caseinvenditainaffitto.it/case-in-vendita/vaie-valli-susa-sangone,NEW,True,False,2026-08-23T09:11:13.222802+00:00,2026-08-23T09:11:13.222804+00:00,4,,,,,0,,,,0,0,0
7ca6d133fec2832a3e77,Vaie,,,altro,Case in vendita Vaie - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/vaie/,NEW,True,False,2026-08-23T09:11:13.222812+00:00,2026-08-23T09:11:13.222813+00:00,4,,,,,0,,,,0,0,0
14e172d2c96512dfa79e,Vaie,Via Peirolero 28,Via Peirolero,villa,Villa in Vendita in Via Peirolero 28 a Vaie - 250mq - Casa.it,Casa.it,,https://www.casa.it/immobili/50035067/,TRACKED,True,False,2026-08-17T16:30:23.634223+00:00,2026-08-23T09:11:13.222807+00:00,10,,,250.0,,0,,,,0,0,0
7907ca91e2689613c6a8,Vaie,Vicolo Superiore 19,Vicolo Superiore,appartamento,"Trilocale in vendita in Vicolo Superiore, 19, Vaie - idealista",Idealista,,https://www.idealista.it/immobile/34422440/,TRACKED,True,False,2026-08-17T16:30:23.634228+00:00,2026-08-23T09:11:13.222797+00:00,10,,,,,0,,,,0,0,0
e9afe4cf450cf2bd3da1,Val della Torre,,,altro,Case in vendita Val della Torre - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/val-della-torre/,TRACKED,True,False,2026-08-21T12:20:59.475939+00:00,2026-08-23T17:16:38.787118+00:00,6,,,,,0,,,,0,0,0
58324867d15f72bd852e,Val della Torre,,,villa,"Vendita Villa unifamiliare Val della Torre. Buono stato, posto auto ...",Immobiliare.it,,https://www.immobiliare.it/annunci/126465625/,TRACKED,True,False,2026-08-22T17:17:15.502924+00:00,2026-08-23T17:16:38.787114+00:00,4,,,,,0,,,,0,0,0
79f7a539a63ef059383d,Val della Torre,Via Val della Torre 92,Via Val della Torre,appartamento,Bilocale in Vendita in Via Val della Torre 92 a Torino - Casa.it,Casa.it,,https://www.casa.it/immobili/53921348/,NEW,True,False,2026-08-21T12:20:59.475947+00:00,2026-08-21T12:20:59.475948+00:00,6,,,,,0,,,,0,0,0
a14b983efe1f237f4698,Valgioie,,,altro,159 Case in vendita a Valgioie - Mitula Case,Mercato generale,,https://immobiliare.mitula.it/casa-valgioie,TRACKED,True,False,2026-08-21T12:20:59.475953+00:00,2026-08-23T17:16:38.787121+00:00,6,,,,,0,,,,0,0,0
fc85710dfca4473b9da7,Valgioie,,,altro,Case in vendita Valgioie - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/valgioie/,TRACKED,True,False,2026-08-21T12:20:59.475958+00:00,2026-08-23T17:16:38.787125+00:00,6,,,,,0,,,,0,0,0
4741658ffc88337a2f7d,Valgioie,Borgata Chiappero 6,Borgata Chiappero,altro,Casa bifamiliare in Vendita in Borgata Chiappero 6 a Valgioie,Casa.it,,https://www.casa.it/immobili/51384296/,TRACKED,True,False,2026-08-22T17:17:15.502936+00:00,2026-08-23T17:16:38.787129+00:00,4,,,,,0,,,,0,0,0
d289c9f4223e046d30bc,Venaus,,,altro,287 Immobili in vendita a Venaus - Mitula Case,Mercato generale,,https://immobiliare.mitula.it/venaus,TRACKED,True,False,2026-08-22T17:17:15.502944+00:00,2026-08-23T17:16:38.787132+00:00,4,,,,,0,,,,0,0,0
31925213c0bced97d627,Venaus,,,appartamento,Appartamento in Vendita in mOLINO 20 a Venaus - Casa.it,Casa.it,,https://www.casa.it/immobili/54583364/,TRACKED,True,False,2026-08-21T12:20:59.475963+00:00,2026-08-22T17:17:15.502949+00:00,6,,,,,0,,,,0,0,0
88b4e0ca1713e792a6bb,Venaus,"Frazione Bar Cenisio, 24",Frazione Bar Cenisio,casa indipendente,"Casa indipendente in vendita in Frazione Bar Cenisio, 24, Venaus ...",Idealista,,https://www.idealista.it/immobile/36425442/,NEW,True,False,2026-08-23T17:16:38.787136+00:00,2026-08-23T17:16:38.787138+00:00,3,89000.0,,,,0,,,,0,0,0
e54fb59cd15056e1c29f,Villar Dora,,,altro,Case in vendita Villar Dora - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/villar-dora/,TRACKED,True,False,2026-08-21T12:20:59.475968+00:00,2026-08-23T17:16:38.787148+00:00,6,,,,,0,,,,0,0,0
d48aa39affeee332a566,Villar Dora,Via Celle 64,Via Celle,appartamento,"Trilocale in vendita in Via Celle, 64, Villar Dora - idealista",Idealista,,https://www.idealista.it/immobile/34771243/,TRACKED,True,False,2026-08-17T16:30:23.634233+00:00,2026-08-23T17:16:38.787144+00:00,10,,,,,0,,,,0,0,0
08457ed9166d8b5663bd,Villar Focchiardo,,,altro,Monolocali in vendita Villar Focchiardo (TO),Mercato generale,,https://www.caseinvendita360.com/monolocale-vendita-villar-focchiardo-to,TRACKED,True,False,2026-08-23T09:11:13.222893+00:00,2026-08-23T17:16:38.787165+00:00,4,,,,,0,,,,0,0,0
2066b977f1eb3a9601a7,Villar Focchiardo,,,altro,"Case in vendita a Villar Focchiardo, Valli Susa, Sangone",Mercato generale,,https://caseinvenditainaffitto.it/case-in-vendita/villar-focchiardo-valli-susa-sangone,TRACKED,True,False,2026-08-21T12:20:59.475982+00:00,2026-08-23T17:16:38.787155+00:00,6,,,,,0,,,,0,0,0
4f9840d7dc44baba7376,Villar Focchiardo,,,altro,8.189 immobili in vendita a Villar Focchiardo - Nestoria,Nestoria,,https://www.nestoria.it/immobiliare/vendita/villar-focchiardo,TRACKED,True,False,2026-08-21T12:20:59.475977+00:00,2026-08-23T17:16:38.787151+00:00,6,,,,,0,,,,0,0,0
67650d5baf1875e414c1,Villar Focchiardo,,,altro,Porzione di casa in vendita a Villar Focchiardo Cod. 34221003-1778,Mercato generale,,https://www.fcimmobiliare.it/i-671756-vendita-porzione-di-casa-villar-focchiardo/,TRACKED,True,False,2026-08-21T12:20:59.475993+00:00,2026-08-23T17:16:38.787162+00:00,6,,,,,0,,,,0,0,0
829d769851b3f5f63e15,Villar Focchiardo,,,altro,Case in vendita Villar Focchiardo - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/villar-focchiardo/,TRACKED,True,False,2026-08-21T12:20:59.475988+00:00,2026-08-23T17:16:38.787159+00:00,6,,,,,0,,,,0,0,0
aa2a7977de1fbef1ad7d,Villar Focchiardo,,,altro,Bassa Susa - 48 case in vendita in Susa de Nuroa.it,Mercato generale,,https://www.nuroa.it/vendita-immobili/bassa-susa,TRACKED,True,False,2026-08-21T12:20:59.475998+00:00,2026-08-23T17:16:38.787169+00:00,6,,,,,0,,,,0,0,0
02b748d1ac35892159e6,Villar Focchiardo,,,villa,Vendita Villa unifamiliare in via Chiesali Villar Focchiardo. Posto ...,Immobiliare.it,,https://www.immobiliare.it/annunci/131750298/,TRACKED,True,False,2026-08-17T16:30:23.634247+00:00,2026-08-19T16:57:29.635050+00:00,10,,,,,0,,,,0,0,0
dbef35302110ff49fa5f,Villar Focchiardo,,,villa,"Villa in vendita in Via Chiesali s.n.c, Villar Focchiardo - idealista",Idealista,,https://www.idealista.it/immobile/36499500/,TRACKED,True,False,2026-08-17T16:30:23.634238+00:00,2026-08-19T16:57:29.635043+00:00,10,,,,,0,,,,0,0,0
ea1945e63b68c89a787b,Villar Focchiardo,,,villa,Villa in Vendita in Via Chiesali a Villar Focchiardo - Casa.it,Casa.it,,https://www.casa.it/immobili/54578481/,TRACKED,True,False,2026-08-17T16:30:23.634242+00:00,2026-08-19T16:57:29.635046+00:00,10,,,,,0,,,,0,0,0
007501736cd72e197d7c,Villarbasse,,,altro,513 Ville Indipendenti in vendita a Villarbasse - Mitula Case,Mercato generale,,https://immobiliare.mitula.it/villa-indipendente-villarbasse,NEW,True,False,2026-08-21T12:20:59.476028+00:00,2026-08-21T12:20:59.476029+00:00,6,,,,,0,,,,0,0,0
551bcebb029a786437d0,Villarbasse,,,altro,Case in vendita a Villarbasse - Wikicasa,Wikicasa,,https://www.wikicasa.it/vendita-case/villarbasse/,TRACKED,True,False,2026-08-21T12:20:59.476005+00:00,2026-08-23T09:11:13.222902+00:00,6,49000.0,,,,0,,,,0,0,0
56956488ae34a4c54e88,Villarbasse,,,altro,Case in vendita Villarbasse - Immobili - Subito.it,Subito privati,,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/villarbasse/,TRACKED,True,False,2026-08-21T12:20:59.476020+00:00,2026-08-23T09:11:13.222911+00:00,6,,,,,0,,,,0,0,0
7508b733beefa70e7c85,Villarbasse,,,altro,Vendita Ville a Villarbasse: Annunci Immobiliari | YesCasa,Mercato generale,,https://www.yescasa.it/vendita-ville/villarbasse/,NEW,True,False,2026-08-22T17:17:15.502989+00:00,2026-08-22T17:17:15.502990+00:00,4,,,,,0,,,,0,0,0
46307b17219ffd611036,Villarbasse,,,villa,67 immobili villa in vendita a Villarbasse - Trovit,Trovit,,https://case.trovit.it/villa-villarbasse,TRACKED,True,False,2026-08-21T12:20:59.476013+00:00,2026-08-23T09:11:13.222907+00:00,6,129000.0,,,,0,,,,0,0,0
